Entrance,1987.6021999999996,1348.4115000000002
Corridor,2070.6032999999998,1741.5882000000001
Bedroom2,2310.3428,1622.8694999999998
Laundry,2115.1315999999997,1876.0211
MaidRoom,1988.1808999999998,1628.1446999999998
PowderRoom,1900.1009,1501.1634
Pantry,1870.3730999999998,1782.1102
Bedroom1,1952.4586,2038.0475999999999
Study,2295.2837999999997,1858.9998
MasterBedroom,2387.2663000000002,2021.7824999999998
Kitchen,1766.5854,1656.4015
Living,1710.9949000000001,2003.5243
Dining,1601.7383,1562.5250999999998
Balcony,2078.3063,2254.8441000000003
