WetKitchen,1818.6635312422154,1752.668318695508
ShowKitchen,1661.5471895859282,1692.9822291095797
FamilyLiving,1664.4647895859282,2102.0924291095844
Corridor,1923.8628104140719,1928.4015395236518
FormalLiving,2602.603589585928,2264.8925291095843
FormalDining,2287.013789585928,2266.6562291095843
PowderRoom2,2417.211320828144,2271.983664492521
GuestBedroomWardrobe,2131.179510414072,2197.3310603518007
GuestBedroom,2059.618020828144,2354.0245603518006
GuestBedroomBathroom,1990.7121208281437,2196.0120603518003
Laundry,2132.133141656288,1695.9752186955081
MaidsRoom,2295.465020828144,1713.4059291095798
MaidsBathroom,2363.610531242216,1849.8305082814363
FamilyDining,1578.3742895859282,1890.1197291095798
Entrance,2293.806231242216,1990.1045291095804
PowderRoom1,2224.455520828144,1843.95882910958
DriversRoom,2814.993710414072,1630.5884457970053
DriversBath,2697.471310414072,1622.4472937266462
