WetKitchen,1828.658630222093,1822.6338077472321
ShowKitchen,1658.2154629636793,1766.2793509593275
FamilyLiving,1661.1331288157114,2175.3896459020525
Corridor,1927.1945161860065,2005.0304087267195
FormalLiving,2599.271937697562,2338.1897038322763
FormalDining,2283.682068432448,2339.953364469705
PowderRoom2,2423.8747480530756,2388.5928066936667
GuestBedroomWardrobe,2134.5111507464935,2280.6233492725974
GuestBedroom,2066.281364064997,2437.3167614882136
GuestBedroomBathroom,1997.3755067745537,2279.304337581204
Laundry,2145.4599399027966,1765.9407362927673
MaidsRoom,2302.128428073462,1786.7030699904988
MaidsBathroom,2373.605589192479,1916.4642541929195
PodLiving,1458.3196548069254,2556.8272443966816
PodBathroom,1702.0073396767568,2548.809065851692
PodPantry,1639.7125831844976,2574.1325337684702
FamilyDining,1575.0426081872165,1963.4169217769447
Entrance,2303.801314899314,2063.40169347021
PowderRoom1,2231.1188824115284,1917.2559512145017
DriversRoom,2818.3254211851427,1677.2321149656154
DriversBath,2700.802986090118,1652.4325273971074
