MasterBedroomBathroom,1355.8420226805795,1804.3145407928291
MasterBedroom,1370.1601,2092.6740999999997
MasterBedroomWardrobe,1527.7154857951793,1679.001938880017
Maid'sRoom,1899.0960393607231,1680.255249200904
Entrance,2228.8595,1588.8807000000002
PowderRoom,2416.884169872716,1659.9217288544455
Laundry,2715.7423108909866,1667.289987836175
Corridor,2079.6242164003015,1819.8949492009042
Bedroom1,1731.6160891090117,2249.7113
Bedroom1Bathroom,1712.8882794908639,2025.1445371997515
Bedroom2Bathroom,1988.6946698727158,1939.2627410182704
Bedroom2,2026.246,2247.0164
Kitchen,2502.963854079156,1819.4700426407821
Dining,2635.4382903818514,2164.7955577088874
Living,2320.341401272838,2160.2576179634552
