MasterBedroom,1402.0168,1251.9087
MasterBedroomBathroom,1449.4193,1797.0381
Bathroom,1976.928955078125,1859.19775390625
Kitchen,2329.3291,1367.4525
LivingRoom,2530.7900,1820.7394
DiningRoom,2661.1470,1379.3031
MaidRoom,2059.07958984375,1210.640380859375
Bedroom2,1772.3492,1260.7968
Office,1678.592529296875,1815.9605712890625
Bedroom3,2621.16259765625,2326.158935546875
Bedroom4,2587.0806,2798.4170
MaidBathroom,2162.8486328125,1478.7108154296875
Entrance,2076.374267578125,2058.088623046875
Corridor,2162.8486328125,2252.65576171875
Balcony,2932.469970703125,2023.4989013671875
