MasterBedroom,2128.259033203125,1253.8775634765625
MasterBedroomPowderRoom,1440.7882080078125,1214.964111328125
PowderRoom,1341.3426513671875,1945.6719970703125
Kitchen,1384.579833984375,2507.755126953125
LivingRoom,2076.374267578125,2412.63330078125
DiningRoom,1730.47705078125,2464.517822265625
Bedroom2,2059.07958984375,1841.90283203125
Corridor,1527.262451171875,2118.62060546875
Entrance,1254.868408203125,2213.742431640625
MasterBedroomWardrobe,1734.80078125,1232.2589111328125
Balcony,2560.6306,2909.8606
Laundry,1367.2850341796875,1634.364501953125
