MasterBedroom,2622.8253669695855,2369.8875472322466
MasterBedroomBathroom,2680.7703583164216,1274.2294895887376
Bedroom2,1414.5612521214484,2559.5909859176636
Bedroom3,1411.6426997917179,2191.858317865753
Bedroom4,1414.5612521214484,1809.5331836948394
Bedroom5,2730.8103255213737,2833.9311615367887
Gym,1671.3191866457942,2867.2029733273507
Corridor,2080.2107618312834,1896.0854453206061
MasterBedroomWardrobe,2642.4367146525383,1721.4546099282265
Office,2271.878881640816,2509.422857353782
Balcony,2953.3647560111713,2011.0862108464353
