MasterBedroom,2352.805145288277,2722.3872379001614
MasterBedroomBathroom,1556.318551183796,2807.572773396969
PowderRoom,1522.2441793692587,2023.8639948405266
Kitchen,1905.5801234586716,1453.1194983205796
LivingRoom,2305.953056435585,2181.4575458157537
DiningRoom,2335.768156400776,1666.0838788669585
Entrance,1420.0212609454154,2270.9026486915586
Corridor,1637.2449133411408,2266.6433768422125
MasterBedroomWardrobe,1897.0614812500953,2799.0544267180444
Laundry,1692.6157429122925,1819.4182565027238
Balcony1,2825.586192253494,1461.6380420192718
