
0_Balcony_3,-42195.200000000004,23906.9,151.02499999999998,0,0,180
0_Balcony_2,-36649.4,23610.100000000002,151.02499999999998,0,0,180
0_Balcony_1,-29479.1,17918.5,151.02499999999998,0,0,90
0_MaidBedroom_2,-29729.8,10277.4,151.02499999999998,0,0,180
0_MaidBathroom_1,-32017,11707.8,151.02499999999998,0,0,180
0_MaidBedroom_1,-32030.100000000002,10401.7,151.02499999999998,0,0,90
0_Laundry_1,-35524,11989.1,151.02499999999998,0,0,90
0_Laundry_2,-35448.1,10351.400000000001,151.02499999999998,0,0,90
0_Entrance_1,-38347,13635.5,151.02499999999998,0,0,180
0_PowderRoom_1,-41350.9,13674.9,151.02499999999998,0,0,0
0_MasterBedroomWardrobe_1,-43535.200000000004,12535.4,151.02499999999998,0,0,0
0_MasterBedroomBathroom_1,-46499.5,12534,151.02499999999998,0,0,0
0_Balcony_4,-50014.3,16517.7,151.02499999999998,0,0,-90
0_MasterBedroom_4,-45918.4,19710.2,151.02499999999998,0,0,0
0_MasterBedroom_3,-47771.1,16529.3,151.02499999999998,0,0,90
0_MasterBedroom_2,-45297.1,15058.599999999999,151.02499999999998,0,0,180
0_MasterBedroom_1,-43562.700000000004,15059.400000000001,151.02499999999998,0,0,0
0_Corridor_2,-41317.600000000006,15024.300000000001,151.02499999999998,0,0,-90
0_Bedroom1Bathroom_1,-42637.200000000004,16782.7,151.02499999999998,0,0,0
0_Bedroom1Wardrobe_1,-41267.5,16886.8,151.02499999999998,0,0,90
0_Bedroom1_2,-43464.5,18726.8,151.02499999999998,0,0,180
0_Bedroom1_1,-41291.5,19871.4,151.02499999999998,0,0,-90
0_Bedroom1_3,-42168,21857.800000000003,151.02499999999998,0,0,0
0_Living_2,-39039.2,19170.899999999998,151.02499999999998,0,0,90
0_Living_3,-36703.1,20983.800000000003,151.02499999999998,0,0,0
0_Living_1,-38385,15071.199999999999,151.02499999999998,0,0,180
0_Corridor_1,-35488.200000000004,14994.2,151.02499999999998,0,0,180
0_Kitchen_1,-33235.6,14619.6,151.02499999999998,0,0,0
0_Kitchen_2,-30890.2,14536.099999999999,151.02499999999998,0,0,0
0_Kitchen_3,-30979.899999999998,16960.1,151.02499999999998,0,0,-90
0_Dining_2,-33222.9,17426.199999999997,151.02499999999998,0,0,0
0_Dining_1,-35425.4,19120,151.02499999999998,0,0,-90
AnchorObject,-27030.7,17918.5,2604.1699999999996,0,0,0
