MasterBedroom,2289.2780798828126,1301.469346484375
MasterBedroomBathroom,1795.5938979492187,1281.461680078125
Bathroom,1754.053601269531,2125.1836274414063
Kitchen,1969.8614484374998,2738.02534296875
LivingRoom,2190.946969921875,2394.692414355469
DiningArea,2258.5732791992186,2753.6315088867186
MaidRoom,1773.03312421875,2573.102037109375
Bedroom2,2270.2983813476562,1684.8571147460937
Office,1757.849505859375,1563.38772890625
Bedroom1Bathroom,1998.4725624023438,2087.7737265625
Utility,1754.053601269531,1775.9591760742187
Bedroom1,2270.2983813476562,2045.46945546875
MaidBathroom,1754.053601269531,2823.6326179687503
Entrance,1685.7269674804688,2349.1427005859373
Corridor,1867.931090136719,2269.42861640625
MasterBedroomWardrobe,2004.5841821289061,1282.4898235351561
Balcony,2528.4208722114563,3093.1429278850555
