Entrance,2029.6939,1710.783
Corridor,2053.5790088806143,1795.2170093249701
Kitchen,1768.9699,2034.7530000000002
MasterBedroom,1775.9254,1827.9587000000001
Pantry,1914.8575,1964.9558000000002
OutdoorPool,1842.691788721166,2534.834969182513
LivingBalcony,2048.4714696268716,2307.194162255767
SummerKitchen,2277.6065186499377,2480.783767228648
SeatingArea,2415.2334730902444,2280.8523446709787
Bedroom1,2326.3515,1508.5068999999999
Bedroom2,2346.2482,1720.4801000000002
Maidroom,2378.8591,1847.784
LivingDining,2110.1267,2073.3911000000003
Study,2125.5059,1663.8155000000002
Storage,2120.9232,1578.4236999999998
MasterBedroomBalcony,1556.708819538652,1910.0064249558918
BedroomBalcony,2529.18856181141,1625.5142396980987
PowderRoom,1967.5916,1877.1637
