Balcony,2553.0678034494854,2511.3572001533103
MasterBedroom,1466.0438007665548,2108.967292487783
Bedroom1,1827.0306016864188,2446.947298236929
Laundry,1830.962602069695,1994.4100964738564
Corridor,2030.5283062090798,1884.901197087098
Storage,1669.4210006132448,1801.0699983902364
PowderRoom,1899.098601303142,1770.0195975470288
Entrance,1849.3026001533126,1517.934099156792
Living,2387.0086003066194,1517.7718959372692
Dining,2462.67540030662,1908.1404934843017
Kitchen,2126.837797700341,2232.250094557476
