MasterBedroom,2304.490478515625,1304.2835693359375
MasterBedroomBathroom,1687.0162353515625,1293.8179931640625
Bathroom,1584.97607421875,1953.1549072265625
Kitchen,1823.0699462890625,2667.4365234375
LivingRoom,2220.76513671875,2285.439697265625
DiningArea,2265.244384765625,2806.106689453125
Bedroom2,2137.0400390625,1895.59375
MasterBedroomWardrobe,1932.95947265625,1301.667236328125
Entrance,1509.0999755859375,2238.34423828125
Corridor,1723.6461181640625,2144.1533203125
Balcony,2660.3232421875,2316.8369140625
