Living,2231.8199,1908.263
Kitchen,1915.1354999999999,1638.2639
Dining,2220.1845000000003,1624.6864
Bedroom2,1658.8555999999999,2582.8409
Bedroom1,1947.835,2591.949249034485
Bathroom,1946.7725,2190.6999
PowderRoom,1874.9622,1933.9227
MasterBedroom,2223.6518,2590.848297425294
Study,1981.5378999999998,1862.1140999999998
MasterBedroomBathroom,2147.4593,2221.1923
MasterBedroomWardrobe,2342.4464,2356.5460000000003
MaidRoom,1637.4832000000001,2271.6281
Entrance,1526.3503999999998,2057.3311483908087
Corridor,1728.1242000000002,2064.3369
Balcony,2460.3678,1760.7273
