Entrance,1619.0398437811264,2329.3392647033093
Living,2116.142023892884,2386.2567613358624
Dining,2184.15418158281,2692.7073784220297
Kitchen,1933.916634421244,2604.5821239396873
Pantry,1815.5554458622028,2789.51986193963
MaidRoom,1725.1499194083199,2534.6335187232744
Corridor,1821.9655737178373,1872.1782448575495
Laundry,1688.513369851733,1851.4977875798304
PowderRoom,1728.021529702694,2155.973049200657
Bedroom1,2077.3111421204203,2066.8601169856433
Bedroom2,2067.727393225161,1747.2246126975347
MasterBedroom,1925.0595077773505,1452.005987922355
Balcony,2376.486554379144,2098.1466145714057
