MasterBedroom,2308.257690625,1297.6735296875
MasterBedroomBathroom,1701.9577803710938,1281.461680078125
Bathroom,1626.5286076171874,1900.5013158203126
Kitchen,1920.4423473632812,2701.611365527344
LivingRoom,2222.159126171875,2259.4402347656246
DiningArea,2284.583175292969,2696.40936875
Bedroom2,2277.8902783203125,1783.5509852539062
Bedroom2Bathroom,1940.0535407226562,1844.2857220703127
MaidsRoom,1655.35964296875,2626.244876953125
Utility,1624.9923184570312,1650.6937978515625
Entrance,1560.4616770507814,2182.122371875
Corridor,1784.42092578125,2125.1836274414063
MasterBedroomWardrobe,1951.4413422851562,1282.4898235351561
Balcony,2642.2983837127686,3112.1223702430725
