MasterBedroom,2344.406269921875,2649.5912221679687
MasterBedroomBathroom,1670.7456241210937,2722.419352636719
Bathroom,1594.6249939453123,2015.1020431640625
Kitchen,1959.033063671875,1525.4285074218749
LivingRoom,2294.987168847656,2168.4049838867186
DiningArea,2344.406269921875,1721.0317685546875
Entrance,1488.3392264648437,2246.65301328125
Corridor,1681.931062890625,2242.857108691406
MasterBedroomWardrobe,1959.033063671875,2728.7345642578125
Utility,1757.849505859375,1836.6938250976564
Balcony,2725.808658838272,1510.2449178695679
