
0_Foyer_1,218.78759860992432,442.1407699584961,160.0000023841858,0,0,-179.73398283414068
0_LivingDiningRoom_4,588.8045310974121,45.62516212463379,160.0000023841858,0,0,116.83169690631232
0_LivingDiningRoom_3,218.78759860992432,-153.56922149658203,160.0000023841858,0,0,-57.83217205833285
0_LivingDiningRoom_2,218.7875747680664,45.62516212463379,160.0000023841858,0,0,-101.03992232743946
0_LivingDiningRoom_1,218.78759860992432,297.6921558380127,160.0000023841858,0,0,-157.4491388188504
0_Corridor_3,-408.8773727416992,296.4625835418701,160.0000023841858,0,0,150.04028648430378
0_Corridor_2,-192.12716817855835,297.6921558380127,160.0000023841858,0,0,89.71075981006312
0_Corridor_1,41.700804233551025,297.6921558380127,160.0000023841858,0,0,96.38087318435645
0_PowderRoom_1,41.700804233551025,436.7274284362793,160.0000023841858,0,0,-7.372770776249189
0_MaidsRoom_1,-192.12716817855835,428.848934173584,160.0000023841858,0,0,-4.329082333285307
0_MaidsBathroom_1,-368.5967683792114,428.848934173584,160.0000023841858,0,0,31.619587369024405
0_Wardrobe_1,-204.50847148895264,122.64566421508789,150,0,0,168.21631140213742
0_Bathroom_1,-77.84883975982666,122.64566421508789,170.00000476837158,0,0,-84.4415903974716
0_Bedroom_2,-204.50847148895264,-194.99971866607666,170.00000476837158,0,0,-87.81802733646217
0_Bedroom_1,-204.50847148895264,-59.7442626953125,150,0,0,-139.31934248119458
0_MasterWardrobe_1,-591.6088104248047,231.08911514282227,160.0000023841858,0,0,156.68509053262974
0_MasterBathroom_1,-591.6088104248047,397.59674072265625,160.0000023841858,0,0,-7.4785772488805815
0_MasterBedroom_3,-631.2291145324707,-342.43359088897705,160.0000023841858,0,0,-23.85424706988586
0_MasterBedroom_2,-408.8773727416992,-154.3889284133911,160.0000023841858,0,0,97.3094689082102
0_MasterBedroom_1,-408.8773727416992,0.41048526763916016,160.0000023841858,0,0,134.96005057945862
0_Balcony2_1,-631.2291145324707,-513.0208492279053,160.0000023841858,0,0,-179.76437560192628
0_Kitchen_3,588.8045310974121,297.6921558380127,160.0000023841858,0,0,0.015627039064956712
0_Kitchen_2,588.8045310974121,442.1407699584961,160.0000023841858,0,0,91.74264889978244
0_Kitchen_1,410.91175079345703,442.1407699584961,160.0000023841858,0,0,-174.78012179907543
0_Balcony1_7,405.4736137390137,-519.4377899169922,160.0000023841858,0,0,172.82604657441445
0_Balcony1_6,839.5337104797363,-519.4377899169922,160.0000023841858,0,0,-139.94534164458935
0_Balcony1_5,839.5065307617188,-239.6031379699707,160.0000023841858,0,0,-139.94534164458935
0_Balcony1_4,1082.87935256958,-239.6111011505127,160.0000023841858,0,0,-92.30933887921492
0_Balcony1_3,1082.983684539795,423.06742668151855,160.0000023841858,0,0,-92.30933887921492
0_Balcony1_2,1082.983684539795,45.62516212463379,160.0000023841858,0,0,-92.30933887921492
0_Balcony1_1,868.1048393249512,45.62516212463379,160.0000023841858,0,0,-82.7300173273666
