Dining Room,1500,2860
Family Room,2380,1880
Formal Living,2380,2340
Guest Bedroom,2480,1446
Show Kitchen,1500,2524
Lobby,1950,1520
Maid Room,1540,1514
Wet Kitchen,1500,2236
