Bedroom2,1748.7143,1126.7324
Bedroom1,2280.8135,2351.1072
Bedroom2Bathroom,1689.8584,1547.0414
Dining1,2359.7877,1634.234
Kitchen1,2272.5951,1947.7581
MaidBathroom,1692.1727,2394.7035
MaidsBedroom,1692.1727,2606.4076
SharedBathroom,1705.118,2166.3837
MasterBathroom1,1735.769,2881.5969
MasterBedroom1,2280.8135,2846.7027
Living1,2152.1326,1226.0914
Entrance,1646.2621,1938.0638
PowderRoom,1677.9685,1771.6051
