Entrance,2297.269810364086,1660.4081618294877
Living,2321.612871455813,2144.2163393015444
Dining,2628.3837150897434,2196.6832326755557
Kitchen,2599.482655379221,1944.1815140536278
Pantry,2776.344934091512,1788.674940748234
MaidRoom,2525.4382075547805,1726.3226579841198
Corridor,2184.309658205156,1816.834507463986
Laundry,1807.9046248364566,1654.8056796799556
StudyRoom,1641.207696722739,1735.5019630149081
Bedroom1,2017.3461003833113,2123.3520110567924
Bedroom2,1676.874611292531,2128.494607041771
MasterBedroom,1372.8660500913984,2011.1638906978442
Balcony,2006.399345955619,2388.872937292383
