MasterBedroom,2266.2896292209625,1330.752450466156
MasterBedroomBathroom,1827.5569138526917,1319.2673468589783
PowderRoom,1777.0222650766373,2109.445647239685
Kitchen,2006.7251945734024,2727.3465361595154
LivingRoom,2206.566833257675,2387.386054754257
DiningRoom,2238.725294828415,2738.831639766693
MaidRoom,1795.3985594511032,2621.6831114292145
Bedroom2,2135.35893368721,2095.6632657051086
Office,1783.9133486747742,1617.8812195062637
Laundry,1783.9133486747742,1757.9999550580978
Bedroom3,2126.1708936691284,1679.9009718894958
MasterBedroomWardrobe,2027.3985525369644,1326.1584304571152
Corridor,1905.6558970212936,2290.9108843803406
Entrance,1719.596532702446,2327.6634731292725
Balcony,2493.6954951286316,2380.4950783252716
