Entrance,2731.1715916811086,2161.296450669498
Corridor,2354.4118007341185,2025.3966765753485
Bedroom2,2473.130524702952,1785.6572482855595
Laundry,2219.978876263418,1980.8684037046596
MaidRoom,2467.855253863546,2107.819131833639
PowderRoom,2594.8365553969993,2195.8991281955223
Pantry,2313.8897881067364,2225.6269322641374
Bedroom1,2057.952436897909,2143.5414411556158
Study,2237.0002000964882,1800.7161740806366
MasterBedroom,2074.217465742305,1708.733749866083
Kitchen,2439.5984970075006,2329.414645115473
Living,2092.475653657902,2385.005127059305
Dining,2533.474851819123,2494.261654426613
Balcony,1841.1559105418933,2017.6937009005833
