MasterBedroomBathroom,2798.5853952554075,1680.1604020974792
MasterBedroom,2799.9436739419143,2145.9293503394965
MaidsBedroom,2405.6214344484215,1653.4880272672276
Entrance,2024.396733014737,1595.5397734117664
PowderRoom,1789.7021838202868,1628.4356629243712
Corridor,2026.2253395822008,1794.6938398521015
Bedroom1,2478.360622747177,2301.1952209747906
Bedroom1Bathroom,2538.2115486278476,1989.894095805042
Bedroom2Bathroom,2222.7977020002872,1919.3577664403356
Bedroom2,2230.08599743311,2295.9224293647067
Kitchen,1646.4512148347367,1790.3010377546225
Dining,1651.796708745167,2101.6017874151257
Living,1932.1926492831576,2078.2316202957963
