r12-07-03,a_s_3b_b2m
r11-01-01,a_s_1b_a1
r11-07-11,a_s_2b_b1m
r11-06-13,a_s_2bf_a1st
r10-01-04,a_s_3b_a1m
r12-01-13,a_s_3b_a2m
r11-01-05,a_s_1b_a1
r11-04-01,a_s_1b_a1
r11-06-11,a_s_2b_b1m
r11-01-15,a_s_2b_a1st
r12-02-07,a_s_2bf_a1
r12-08-04,a_s_2bf_a1
r12-02-03,a_s_3b_a3m
r10-07-05,a_s_3b_a4m
r12-04-01,a_s_1b_a1
r11-05-01,a_s_1b_a1
r12-02-04,a_s_3b_a2m
r11-02-01,a_s_1b_a1
r12-01-06,a_s_2b_a1
r12-03-08,a_s_1b_a2
r11-07-13,a_s_2bf_a1st
r12-05-12,a_s_3b_a2m
r12-06-13,a_s_2bf_a1st
r12-08-09,a_s_2b_b1m
r11-06-14,a_s_2b_a1st
r12-02-11,a_s_1b_a1
r10-01-05,a_s_3b_a4m
r12-05-05,a_s_2b_a1
r12-04-11,a_s_1b_a1
r12-02-10,a_s_2bf_a1
r12-02-13,a_s_3b_a2m
r11-01-08,a_s_1b_a2
r11-02-02,a_s_2b_a1
r12-06-06,a_s_2bf_a1
r11-04-13,a_s_3b_a2m
r12-08-08,a_s_1b_a1
r10-04-01,a_s_2b_a1
r12-05-10,a_s_1b_a1
r11-04-03,a_s_3b_a3m
r12-07-06,a_s_2bf_a1
r11-01-09,a_s_2b_a1
r12-05-11,a_s_2b_b1m
r12-05-14,a_s_2b_a1st
r12-01-07,a_s_2bf_a1
r11-06-02,a_s_2b_a1
r10-07-01,a_s_2b_a1
r12-01-04,a_s_3b_a2m
r10-07-04,a_s_3b_a1m
r10-05-03,a_s_2bf_a2
r12-05-01,a_s_1b_a1
r12-07-08,a_s_2b_a1
r11-03-15,a_s_2b_a1st
r11-03-12,a_s_2b_b1m
r12-04-08,a_s_1b_a2
r12-03-09,a_s_2b_a1
r12-06-11,a_s_2b_b1m
r12-04-14,a_s_2bf_a1st
r12-04-09,a_s_2b_a1
r11-03-06,a_s_2b_a1
r11-07-14,a_s_2b_a1st
r12-03-15,a_s_2b_a1st
r10-08-04,a_s_3b_a4m
r10-05-01,a_s_2b_a1
r12-07-07,a_s_1b_a2
r11-06-12,a_s_3b_a2m
r11-02-15,a_s_2b_a1st
r12-01-10,a_s_2bf_a1
r11-01-07,a_s_2bf_a1
r12-05-04,a_s_1b_a1
r12-08-11,a_s_2b_a1st
r12-05-08,a_s_2b_a1
r11-03-13,a_s_3b_a2m
r11-08-08,a_s_1b_a1
r11-01-11,a_s_1b_a1
r11-04-04,a_s_3b_a2m
r12-08-03,a_s_2b_a1
r11-05-08,a_s_2b_a1
r11-03-02,a_s_2b_a1
r11-03-11,a_s_1b_a1
r10-03-03,a_s_2bf_a2
r11-02-03,a_s_3b_a3m
r12-06-12,a_s_3b_a2m
r10-07-06,a_s_3bf_a1m
r11-06-06,a_s_2bf_a1
r10-02-07,a_s_2b_b1m
r12-08-06,a_s_2b_a1
r11-06-03,a_s_3b_b2m
r12-01-14,a_s_2bf_a1st
r12-02-15,a_s_2b_a1st
r11-07-09,a_s_2bf_a1
r12-02-08,a_s_1b_a2
r10-04-07,a_s_2b_b1m
r11-01-02,a_s_2b_a1
r12-05-03,a_s_3b_b1m
r11-06-04,a_s_1b_a1
r10-08-06,a_s_2bf_b1m
r12-02-12,a_s_2b_b1m
r10-05-06,a_s_3bf_a1m
r12-01-01,a_s_1b_a1
r12-04-13,a_s_3b_a2m
r12-03-12,a_s_2b_b1m
r11-03-01,a_s_1b_a1
r11-04-06,a_s_2b_a1
r11-07-08,a_s_2b_a1
r11-05-11,a_s_2b_b1m
r11-05-06,a_s_2bf_a1
r11-05-09,a_s_2bf_a1
r11-03-09,a_s_2b_a1
r10-02-06,a_s_3bf_a1m
r12-04-12,a_s_2b_b1m
r11-01-14,a_s_2bf_a1st
r11-06-07,a_s_1b_a2
r11-02-11,a_s_1b_a1
r12-07-02,a_s_2b_a1
r10-01-01,a_s_2b_a1
r11-05-14,a_s_2b_a1st
r10-08-03,a_s_2bf_a2
r11-03-07,a_s_2bf_a1
r11-08-02,d_s_5b_svm
r11-04-09,a_s_2b_a1
r12-03-06,a_s_2b_a1
r12-02-01,a_s_1b_a1
r11-02-04,a_s_3b_a2m
r10-07-02,a_s_1b_a1
r11-05-12,a_s_3b_a2m
r11-04-05,a_s_1b_a1
r11-02-09,a_s_2b_a1
r11-07-10,a_s_1b_a1
r11-05-03,a_s_3b_b1m
r11-03-08,a_s_1b_a2
r11-04-02,a_s_2b_a1
r10-02-02,a_s_1b_a1
r12-03-11,a_s_1b_a1
r12-02-05,a_s_1b_a1
r11-07-05,a_s_2b_a1
r11-07-06,a_s_2bf_a1
r12-04-04,a_s_3b_a2m
r12-03-10,a_s_2bf_a1
r12-06-04,a_s_1b_a1
r12-08-02,d_s_5b_svm
r12-05-06,a_s_2bf_a1
r12-01-05,a_s_1b_a1
r12-08-05,a_s_1b_a2
r12-03-07,a_s_2bf_a1
r10-01-02,a_s_1b_a1
r12-07-04,a_s_1b_a1
r11-06-05,a_s_2b_a1
r12-07-10,a_s_1b_a1
r12-03-14,a_s_2bf_a1st
r11-01-04,a_s_3b_a2m
r11-01-13,a_s_3b_a2m
r11-08-04,a_s_2bf_a1
r12-07-14,a_s_2b_a1st
r12-06-07,a_s_1b_a2
r12-05-09,a_s_2bf_a1
r11-05-05,a_s_2b_a1
r10-04-05,a_s_3b_a1m
r11-04-08,a_s_1b_a2
r10-08-02,a_s_1b_a1
r12-06-05,a_s_2b_a1
r11-07-02,a_s_2b_a1
r11-04-11,a_s_1b_a1
r11-07-04,a_s_1b_a1
r12-07-11,a_s_2b_b1m
r12-06-03,a_s_3b_b2m
r11-04-14,a_s_2bf_a1st
r11-06-08,a_s_2b_a1
r12-05-07,a_s_1b_a2
r11-05-10,a_s_1b_a1
r11-08-07,a_s_2bf_a1
r12-03-05,a_s_1b_a1
r12-06-14,a_s_2b_a1st
r12-04-02,a_s_2b_a1
r12-07-01,a_s_1b_a1
r11-01-12,a_s_2b_b1m
r12-04-05,a_s_1b_a1
r11-02-10,a_s_2bf_a1
r11-08-06,a_s_2b_a1
r11-01-10,a_s_2bf_a1
r10-06-07,a_s_2b_b1m
r10-03-02,a_s_1b_a1
r12-08-01,a_s_1b_a3
r11-08-10,a_s_2bf_a1st
r11-07-03,a_s_3b_b2m
r10-06-02,a_s_1b_a1
r12-05-13,a_s_2bf_a1st
r12-02-14,a_s_2bf_a1st
r10-02-04,a_s_3b_a1m
r11-01-06,a_s_2b_a1
r12-03-01,a_s_1b_a1
r12-06-02,a_s_2b_a1
r11-08-05,a_s_1b_a2
r10-04-02,a_s_1b_a1
r12-03-03,a_s_3b_a3m
r10-04-04,a_s_3b_a1m
r12-04-06,a_s_2b_a1
r12-06-09,a_s_2bf_a1
r11-05-07,a_s_1b_a2
r12-03-02,a_s_2b_a1
r12-02-02,a_s_2b_a1
r12-04-15,a_s_2b_a1st
r10-07-03,a_s_2bf_a2
r11-02-06,a_s_2b_a1
r12-06-08,a_s_2b_a1
r11-02-14,a_s_2bf_a1st
r11-03-03,a_s_3b_a3m
