MasterBedroom,2286.996338834207,1313.9418057669127
Bedroom1,2336.5493498345045,1490.6774988078764
Bedroom2,2334.160852186257,1730.879675845937
Bedroom3,2336.0716701998836,1879.1199207070654
Maidroom,2303.2709356391606,1991.7729333138013
PowderRoom,2117.2727502785947,2069.5954527604204
LivingDining,2333.4561093633733,2147.8280583592223
Corridor,2194.435546158773,1609.0261458977766
Entrance,2003.9102018662486,2140.961553797847
Kitchen,1874.3136289982572,2272.808415024935
MasterBedroomBalcony,2689.611662691557,1313.1930632462681
Bedroom1Balcony,2651.894701529939,1487.0152219590263
Bedroom2Balcony,2656.0811016066,1669.2779732578006
Bedroom3Balcony,2655.0721161475694,1836.312646778039
OutdoorPool,2211.9542468871055,2526.377317745377
SummerKitchen,1844.2993921312031,2484.8190900582254
LivingBalcony,2118.1167133535837,2398.6907037203887
SeatingArea,1940.552037457578,2650.494641583013
