BedRoom1,2246.795787999954,1864.2039994345637
Kitchen,2190.539870685603,2273.245518702162
Corridor,1937.5292993885107,1923.4925819008672
Living,1771.6510832621034,2481.437620833753
MaidRoom,2332.5352282441154,2064.827511784537
Laundry,1837.6659930914072,1744.5533834642906
PowderRoom,1837.8464730806052,2079.5101722665486
MasterBedroom,2085.344120347155,1556.0416739270831
Entrance1,1704.9089700141305,2193.6061176848575
Dining,2041.6264208878933,2409.951032631556
Balcony,2505.12616332568,1862.4180914123044
