MasterBedroom,2141.2372,2843.8776
MasterBedroomBathroom,1700.9108,2870.4490
PowderRoom,1651.5637,2077.1021
Kitchen,1879.3189,1462.1632
LivingRoom,2091.8903,1811.3879
DiningRoom,2141.2372,1462.1632
MaidRoom,1647.7678,1553.2654
Bedroom2,2091.8903,2517.4286
Office,1664.4108,2560.6572
Laundry,1669.6688,2418.6907
Bedroom1,2095.6862,2137.8368
MaidBathroom,1708.5025,1382.4489
Entrance,1602.2168,1853.1429
Corridor,1769.2372,1940.4489
MasterBedroomWardrobe,1905.8903,2859.0613
Balcony2,2368.9858,2471.2708
Balcony1,2384.760009765625,1461.73046875
