Living,1842.5438,2259.5895
Kitchen,1606.9919,1952.2867
Dining,1602.304,2243.0619
Bedroom2,2559.4030000000002,1659.7487
Bedroom1,2556.9975999999997,1975.6416012873524
Bathroom,2207.1048,1936.3917000000001
PowderRoom,1903.5331999999999,1888.5097999999998
MasterBedroom,2568.6890000000003,2277.250298712647
Study,1826.5005,2003.1707999999999
MasterBedroomBathroom,2130.3336,2174.192
MasterBedroomWardrobe,2240.7289,2360.636748390809
MaidBedroom,2197.056,1655.4013
Entrance,2004.7033999999999,1507.2917000000002
Corridor,2085.3214000000003,1785.6060000000002
Balcony,1720.4702000000002,2485.2569000000003
