a_s_1b_a1,0_false
a_s_1bf_a1,180_true
a_s_1b_a2,0_false
a_s_1bf_a2,180_true
a_s_1bf_b1,0_false
a_s_1b_b1,180_true
a_s_2b_a1,0_true
a_s_2bf_a1,180_false
a_s_2b_b1,0_true
a_s_2bf_b1,180_false
a_s_3b_a1,0_true
a_s_3bf_a1,180_false
a_s_3b_b1,0_true
a_s_3bf_b1,180_false
a_s_4b_b1,180_false
a_s_4bf_b1,0_true
d_s_2b_a1_s1_0,0_false
d_s_2bf_a1_s1_0,180_true
d_s_2b_a1_s1_1,270_false
d_s_2bf_a1_s1_1,270_true
d_s_2b_a1_s2_0,0_false
d_s_2bf_a1_s2_0,180_true
d_s_2b_a1_s2_1,270_false
d_s_2bf_a1_s2_1,270_true
d_s_2b_a2_s1_0,90_true
d_s_2b_a2_s1_1,90_true
d_s_2b_a2_s2_0,90_true
d_s_2b_a2_s2_1,90_true
d_s_2bf_a2_s1_0,90_false
d_s_2bf_a2_s1_1,90_false
d_s_2bf_a2_s2_0,90_false
d_s_2bf_a2_s2_1,90_false
d_s_2b_th1_s1_0,0_false
d_s_2bf_th1_s1_0,180_true
d_s_2b_th1_s1_1,0_false
d_s_2bf_th1_s1_1,180_true
d_s_1b_th1_s1_0,0_true
d_s_1bf_th1_s1_0,180_false
d_s_1b_th1_s1_1,0_true
d_s_1bf_th1_s1_1,180_false
ph_s_5b_a1_s1_0,0_false
ph_s_5b_b1_s1_0,0_false
ph_s_5b_a1_s2_0,0_false
ph_s_5b_b1_s2_0,0_false
ph_s_5bf_a1_s1_0,0_true
ph_s_5bf_b1_s1_0,0_true
ph_s_5bf_a1_s2_0,0_true
ph_s_5bf_b1_s2_0,0_true
