Bedroom1,2777.0046,1747.5459
Bedroom2,1828.4541,1747.5459
Bedroom1Bathroom,2883.6742999999997,2259.8486000000003
Dining1,2371.1606,2192.4725
Kitchen1,2233.7661,2347.0413
Entrance,2504.1972,2417.0596
MaidsBathroom,1730.0321,2303.4449999999997
StoreRoom,1543.7568999999999,2303.4449999999997
SharedBathroom,1929.5183000000002,2303.4449999999997
MasterBathroom,1269.2890000000002,2291.5550000000003
MasterBedroom,1385.8853,1781.2339000000002
Living1,2332.4541,1781.2339000000002
Laundry,2643.6422000000002,2259.8486000000003
