Dining,1679.7033499999998,1643.7107
Kitchen,1483.1885499999999,1636.2595000000001
Living,1846.21925,1822.694
PowderRoom,1539.6080499999998,2011.6412
Corridor,1620.6770500000002,2097.3649
Study,1537.10145,2290.4018
MasterBedroom,1767.96535,2602.861
Bedroom1,1869.7544500000004,2328.5237
Bedroom2,1869.4994500000003,2091.3556
Entrance,1422.70845,2068.4904
Laundry,1342.8730500000001,1927.0656
Pantry,1259.8602499999997,1833.6278000000002
MaidRoom,1289.7078499999998,1534.884
Balcony,2176.81855,2054.1719
