BedRoom1,2246.795787999954,2231.7960005654363
Kitchen,2190.539870685603,1822.754481297838
Corridor,1937.529299388511,2172.507418099133
Living,1771.6510832621034,1614.562379166247
MaidRoom,2332.5352282441154,2031.172488215463
Laundry,1837.6659930914075,2351.4466165357094
PowderRoom,1837.8464730806054,2016.4898277334514
MasterBedroom,2085.344120347155,2539.958326072917
Entrance1,1704.9089700141303,1902.393882315142
Dining,2041.6264208878933,1686.0489673684442
Balcony,2505.12616332568,2233.5819085876956
