0_Lobby_1,-0.9356197118759155,-3.3752877712249756,1.600000023841858,0,0,5.527995463095273
0_Kitchen_1,0.9672828912734985,-3.4060981273651123,1.600000023841858,0,0,25.690130274803266
0_PowderRoom_1,-2.466695547103882,-2.6698966026306152,1.600000023841858,0,0,110.6894852001827
0_LivingDiningRoom_4,1.010774850845337,1.338594913482666,1.600000023841858,0,0,26.963199569160878
0_LivingDiningRoom_3,-1.1219477653503418,3.0717356204986572,1.600000023841858,0,0,-111.05078147331724
0_LivingDiningRoom_2,-1.1593725681304932,1.338594913482666,1.600000023841858,0,0,-71.05078147331724
0_LivingDiningRoom_1,-1.3226087093353271,-0.528125524520874,1.600000023841858,0,0,-29.616061450409504
0_Corridor_1,-2.874779224395752,-0.522244930267334,1.600000023841858,0,0,27.523947232712207
0_Bedroom_3,-5.026968955993652,0.9355332851409912,1.600000023841858,0,0,-5.084337210546526
0_Bedroom_2,-3.2281334400177,2.5674326419830322,1.600000023841858,0,0,103.98752219501397
0_Bedroom_1,-2.874779224395752,0.9355332851409912,1.600000023841858,0,0,61.183783877256964
0_Wardrobe_1,-5.026968955993652,-0.8742630481719971,1.600000023841858,0,0,159.767615754091
0_Bathroom_1,-5.026968955993652,-2.888017416000366,1.600000023841858,0,0,105.16100046280873
0_Balcony_5,3.9508066177368164,1.164419174194336,1.600000023841858,0,0,-34.95750727695085
0_Balcony_4,0.5150868892669678,6.464594841003418,1.600000023841858,0,0,-57.88318930011895
0_Balcony_3,5.127140998840332,6.464594841003418,1.600000023841858,0,0,-131.61318890377527
0_Balcony_2,7.451961517333984,-2.312910556793213,1.600000023841858,0,0,-10.016331717443581
0_Balcony_1,7.481681823730469,1.164419174194336,1.600000023841858,0,0,111.35482968122803
