Entrance,2457.364982894457,2161.1614499964685
Corridor,2225.1733871810547,2159.9198963598164
Kitchen,2214.928318663977,2538.1497771079203
Dining,1852.8709775185243,2611.3412022052416
Living,1832.2566424575432,2297.1489811516476
Bedroom1,1775.509179914351,1823.3059826708527
Bedroom1Bathroom,2081.2783309246634,1817.3918641775767
Study,2389.3256444453896,1964.2350742739598
MasterBedroom,1866.2851302647382,1456.3393815954907
MasterBedroomBathroom,2279.5425256583067,1455.8694737028002
PowderRoom,2399.1391373754136,2386.765595167348
