MasterBedroom,2450.7037138671876,2703.736306542969
MasterBedroomBathroom,2157.933653125,2786.2068265625003
PowderRoom,1985.6046591796876,1882.2449435546873
Kitchen,2270.2983813476562,1449.5102400390624
LivingRoom,2479.5682861328123,2002.7378959960938
DiningRoom,2547.4005577148437,1457.1019614257812
MaidRoom,2061.5230143554686,1286.2857281249999
Bedroom2,2450.7037138671876,2279.0138527343747
Office,1723.6861889648437,1882.2449435546873
Bedroom3,1774.44623984375,1470.8038100585939
MaidBathroom,2133.645289355469,1483.673469140625
Entrance,2027.359609667969,2056.8570814453124
Corridor,2025.9809966796875,2312.0019729492187
Balcony1,2821.8203955078125,1046.0810928710937
MasterBedroomWardrobe,2087.8339525390625,2547.04262578125
