Entrance,2486.5071458373286,1758.4163923069536
PowderRoom,2396.2287991894823,1935.704249091972
Corridor,2262.9068614575367,2140.10671926764
Laundry,2389.3520280414464,2242.307954355473
Bedroom1,2016.7429129673947,2013.1557175123517
MaidRoom,2371.654088233976,1540.6528510367066
Pantry,2296.595470700519,1248.8147119440382
Kitchen,2069.628335237006,1445.207845320088
Living,1982.045922857893,1724.3493139443422
Balcony,1719.9193471473423,1976.3761691779464
Bedroom2,2015.2786917450358,2348.5263435420648
MasterBedroom,2105.246305123373,2656.028973580833
