PowderRoom,1888.4803466796875,2913.379638671875
Kitchen,1527.4149169921875,2803.490234375
LivingRoom,1650.386474609375,2123.221923828125
DiningRoom,1660.8521728515625,2408.411376953125
MaidRoom,2683.870849609375,2923.845458984375
Office,2571.364990234375,2047.345947265625
FamilyRoom,2526.885986328125,2594.177001953125
Corridor,2071.62939453125,2704.06640625
Laundry,2248.3691,3010.9683
Entrance,2071.62939453125,3065.1318359375
Balcony1,1472.4700927734375,1312.1328125
Balcony2,2409.147216796875,1759.5400390625
