MasterBedroomBathroom,1775.4336690032787,1707.8025005346578
MasterBedroomWardrobe,1847.6150690032787,1860.3832005346578
MasterBedroom,1601.3269690032787,1792.7473005346578
Corridor,1978.1584690032787,1904.1746005346577
Bedroom1,2386.484569003279,1754.5440005346577
Bedroom1Wardrobe,2223.516469003279,1734.4942005346577
Bedroom1Bathroom,2108.515769003279,1734.8562005346578
Bedroom2,2038.336869003279,2267.145300534658
Bedroom2Bathroom,2215.2002690032787,2279.1072005346577
Bedroom3,2632.5563690032786,2276.489500534658
FamilyLiving,2337.5898690032786,2279.259900534658
Bedroom3Bathroom,2464.8277690032787,2332.032600534658
Bedroom3Wardrobe,2535.3576690032787,2174.2708005346576
Bedroom1Balcony,2546.448169003279,1749.9525005346577
MasterBedroomBalcony,1429.9677690032788,1762.4038414899292
