WetKitchen,1817.9620524162483,2340.255901473837
ShowKitchen,1643.8990923992305,2391.3220784728146
FamilyLiving,1646.8839128284412,1999.4396468607547
Corridor,1912.2583471910891,2160.473873282648
FormalLiving,2606.6370851877227,1816.230244599616
FormalDining,2283.7762124530805,1814.4259096013288
PowderRoom2,2416.9734148907646,1808.9756659638788
GuestBedroomWardrobe,2124.3515475875097,1885.3482343672636
GuestBedroom,2051.1412969894227,1725.0445738502071
GuestBedroomBathroom,1980.6478304370619,1886.6976236413702
Laundry,2125.327118180222,2381.596741683523
MaidsRoom,2292.4221249878165,2380.4228927063064
MaidsBathroom,2362.1376722042933,2240.8551201785676
PodLiving,1439.3977668050888,1635.8673817586282
PodBathroom,1688.699839339154,1664.5208803689343
PodPantry,1614.744508977359,1638.6140385615986
FamilyDining,1562.1416090084936,2176.315844750855
Entrance,2290.725106846887,2097.3492588928757
PowderRoom1,2219.776592266383,2246.8621019835437
DriversRoom,2800.5987477497024,2441.826650296397
DriversBath,2687.0320541186043,2450.155318241368
