MasterBedroom,2232.3393,1328.0409
MasterBedroomBathroom,1826.1132,1307.3711
Kitchen,1993.5597,2737.1069
LivingRoom,2225.4087,2382.8931
DiningRoom,2232.3393,2728.7346
MaidRoom,1789.3882198209503,2536.4172445908625
Bedroom2,2289.0657720716194,1697.565495946285
Office,1770.3877837851403,1602.5042081074298
Laundry,1769.6934121611446,1928.1424351405615
Bedroom3,2292.0994400895243,2053.6946720716196
MasterBedroomWardrobe,1976.5531081074296,1316.263631982095
Corridor,1866.6699761253346,2235.5128279283804
Entrance,1708.5025,2330.1633
Balcony2,2517.0331,2785.6733
Balcony3,2032.2013,3014.0378
Balcony1,2500.4417,1386.8685
Bedroom3Bathroom,2000.8243,2123.3733
Bedroom2Bathroom,2037.0818360358098,1650.4988680179051
MaidBathroom,1793.5768121611447,2790.9653
PowderRoom,1770.737842850583,2142.049828898946
