MasterBedroom,1480.8721710937502,1349.0878137695313
MasterBedroomBathroom,1522.4882331054687,1827.6730975585938
Bathroom,1985.6046197414398,1882.244903087616
Kitchen,2294.987168847656,1450.5271459960939
LivingRoom,2471.855673828125,1848.4811724609374
DiningArea,2586.2999541015624,1460.9311395507814
MaidRoom,2057.7271008491516,1312.857131242752
Bedroom2,1805.9979792968752,1356.890940625
Office,1723.68621468544,1844.285696864128
Bedroom3,2551.19646024704,2292.2039873600006
Bedroom4,2521.2748626953125,2706.8133623046874
MaidBathroom,2148.8290243148804,1548.2041240930557
Entrance,2072.9106118679047,2056.8571016788483
Corridor,2148.8290243148804,2227.6733689308167
Balcony,2824.5024449825287,2026.4897581338882
